id,iata_code,iata_city_code,iata_country_code,name,inserted_at,updated_at,source_type,alternative_names,icao_code,disabled_at,city_name,latitude,longitude,time_zone
arp_ods_ua,ODS,ODS,UA,Odessa International Airport,2023-03-17T13:41:37.938545Z,2023-03-17T13:41:37.938545Z,ALGORITHM,{},UKOO,,Odessa,46.428313,30.67697,Europe/Kiev
arp_rgs_es,RGS,RGS,ES,Burgos Airport,2023-03-17T13:41:37.938561Z,2023-03-17T13:41:37.938561Z,ALGORITHM,{},LEBG,,Burgos,42.356446,-3.620686,Europe/Madrid
arp_snt_co,SNT,SNT,CO,Las Cruces Airport,2023-03-17T13:41:37.938579Z,2023-03-17T13:41:37.938579Z,ALGORITHM_AND_MANUAL_REVIEW,{},SKRU,,Sabana de Torres,7.382595,-73.504245,America/Bogota
arp_rch_co,RCH,RCH,CO,Almirante Padilla Airport,2023-03-17T13:41:37.938595Z,2023-03-17T13:41:37.938595Z,ALGORITHM,{},SKRH,,Riohacha,11.527799,-72.921447,America/Bogota
arp_row_us,ROW,ROW,US,Roswell International Air Center Airport,2023-03-17T13:41:37.938611Z,2023-03-17T13:41:37.938611Z,ALGORITHM,{},KROW,,Roswell,33.302315,-104.526417,America/Denver
arp_nci_co,NCI,NCI,CO,Necocli Airport,2023-03-17T13:41:37.938628Z,2023-03-17T13:41:37.938628Z,ALGORITHM_AND_MANUAL_REVIEW,{},SKNC,,Necocli,8.452567,-76.778078,America/Bogota
arp_xsi_ca,XSI,XSI,CA,South Indian Lake Airport,2023-03-17T13:41:37.938645Z,2023-03-17T13:41:37.938645Z,ALGORITHM,{},CZSN,,South Indian Lake,56.793197,-98.907611,America/Winnipeg
arp_deq_us,DEQ,HZC,US,J Lynn Helms Sevier County Airport,2023-03-17T13:41:37.938696Z,2023-03-17T13:41:37.938696Z,ALGORITHM_AND_MANUAL_REVIEW,"{""Deqing Moganshan Airport""}",,,Huzhou,34.046734,-94.400734,America/Chicago
arp_ank_tr,ANK,ANK,TR,Etimesgut Air Base,2023-03-17T13:41:37.938717Z,2023-03-17T13:41:37.938717Z,ALGORITHM,{},LTAD,,Ankara,39.949798,32.688598,Europe/Istanbul
arp_jgd_cn,JGD,JGD,CN,Jiagedaqi Airport,2023-03-17T13:41:37.938736Z,2023-03-17T13:41:37.938736Z,ALGORITHM_AND_MANUAL_REVIEW,{},ZYJD,,Jiagedaqi,50.37209,124.11753,Asia/Shanghai
arp_eph_us,EPH,EPH,US,Ephrata Municipal Airport,2023-03-17T13:41:37.938753Z,2023-03-17T13:41:37.938753Z,ALGORITHM,{},KEPH,,Ephrata,47.309202,-119.517755,America/Los_Angeles
arp_alz_us,ALZ,ALZ,US,Alitak Seaplane Base Airport,2023-03-17T13:41:37.938771Z,2023-03-17T13:41:37.938771Z,ALGORITHM_AND_MANUAL_REVIEW,{},,,Lazy Bay,56.897616,-154.248873,America/Anchorage
arp_ldn_np,LDN,LDN,NP,Lamidanda Airport,2023-03-17T13:41:37.938789Z,2023-03-17T13:41:37.938789Z,ALGORITHM,{},VNLD,,Lamidanda,27.252875,86.671206,Asia/Katmandu
arp_tcn_mx,TCN,TCN,MX,Tehuacán Airport,2023-03-17T13:41:37.938806Z,2023-03-17T13:41:37.938806Z,ALGORITHM_AND_MANUAL_REVIEW,{},MMHC,,Tehuacan,18.495112,-97.418339,America/Mexico_City
arp_mbe_jp,MBE,MBE,JP,Monbetsu Airport,2023-03-17T13:41:37.938823Z,2023-03-17T13:41:37.938823Z,ALGORITHM,{},RJEB,,Monbetsu,44.304571,143.405174,Asia/Tokyo
arp_cai_eg,CAI,CAI,EG,Cairo International Airport,2023-03-17T13:41:37.938839Z,2023-03-17T13:41:37.938839Z,ALGORITHM,{},HECA,,Cairo,30.121954,31.40751,Africa/Cairo
arp_okf_na,OKF,OKF,NA,Okaukuejo Airport,2023-03-17T13:41:37.938864Z,2023-03-17T13:41:37.938864Z,ALGORITHM_AND_MANUAL_REVIEW,{},FYOO,,Okaukuejo,-19.148632,15.916667,Africa/Windhoek
arp_nac_au,NAC,NAC,AU,Naracoorte Airport,2023-03-17T13:41:37.938882Z,2023-03-17T13:41:37.938882Z,ALGORITHM,{},YNRC,,Naracoorte,-36.983208,140.725155,Australia/Adelaide
arp_kic_us,KIC,KIC,US,Mesa Del Rey Airport,2023-03-17T13:41:37.938901Z,2023-03-17T13:41:37.938901Z,ALGORITHM,{},KKIC,,King City,36.228207,-121.122577,America/Los_Angeles
arp_bcn_es,BCN,BCN,ES,Barcelona–El Prat Josep Tarradellas Airport,2023-03-17T13:41:37.938919Z,2023-03-17T13:41:37.938919Z,ALGORITHM_AND_MANUAL_REVIEW,"{""El Prat Airport"",""Barcelona-El Prat Airport""}",LEBL,,Barcelona,41.297273,2.080877,Europe/Madrid
arp_gln_ma,GLN,GLN,MA,Goulimime Airport,2023-03-17T13:41:37.938939Z,2023-03-17T13:41:37.938939Z,ALGORITHM_AND_MANUAL_REVIEW,{},GMAG,,Guelmim,29.022821,-10.050883,Africa/Casablanca
arp_tuf_fr,TUF,TUF,FR,Tours Val de Loire Airport,2023-03-17T13:41:37.938955Z,2023-03-17T13:41:37.938955Z,ALGORITHM,{},LFOT,,Tours,47.430102,0.72495,Europe/Paris
arp_fub_pg,FUB,FUB,PG,Fulleborn Airport,2023-03-17T13:41:37.938973Z,2023-03-17T13:41:37.938973Z,ALGORITHM_AND_MANUAL_REVIEW,{},,,Fulleborn,-6.142826,150.641236,Pacific/Port_Moresby
arp_ond_na,OND,OND,NA,Ondangwa Airport,2023-03-17T13:41:37.93899Z,2023-03-17T13:41:37.93899Z,ALGORITHM_AND_MANUAL_REVIEW,{},FYOA,,Ondangwa,-17.882092,15.944365,Africa/Windhoek
arp_kas_na,KAS,KAS,NA,Karasburg Airport,2023-03-17T13:41:37.939006Z,2023-03-17T13:41:37.939006Z,ALGORITHM_AND_MANUAL_REVIEW,{},FYKB,,Karasburg,-28.02991,18.738417,Africa/Windhoek
arp_tvl_us,TVL,TVL,US,Lake Tahoe Airport,2023-03-17T13:41:37.939023Z,2023-03-17T13:41:37.939023Z,ALGORITHM,{},KTVL,,South Lake Tahoe,38.89358,-119.99618,America/Los_Angeles
arp_kzi_gr,KZI,KZI,GR,Kozani National Airport,2023-03-17T13:41:37.939043Z,2023-03-17T13:41:37.939043Z,ALGORITHM_AND_MANUAL_REVIEW,"{""Filippos Airport""}",LGKZ,,Kozani,40.2877,21.84073,Europe/Athens
arp_khe_ua,KHE,KHE,UA,Kherson International Airport,2023-03-17T13:41:37.939061Z,2023-03-17T13:41:37.939061Z,ALGORITHM,{},UKOH,,Kherson,46.674,32.507446,Europe/Kiev
arp_auv_pg,AUV,AUV,PG,Aumo Airport,2023-03-17T13:41:37.939079Z,2023-03-17T13:41:37.939079Z,ALGORITHM_AND_MANUAL_REVIEW,{},AYUM,,Aumo,-5.728378,148.445439,Pacific/Port_Moresby
arp_iss_us,ISS,ISS,US,Wiscasset Airport,2023-03-17T13:41:37.939099Z,2023-03-17T13:41:37.939099Z,ALGORITHM,{},KIWI,,Wiscasset,43.962369,-69.712552,America/New_York
arp_vag_br,VAG,VAG,BR,Major Brigadeiro Trompowsky Airport,2023-03-17T13:41:37.939117Z,2023-03-17T13:41:37.939117Z,ALGORITHM,{},SBVG,,Varginha,-21.590099,-45.4733,America/Sao_Paulo
arp_ere_pg,ERE,ERE,PG,Erave Airport,2023-03-17T13:41:37.939133Z,2023-03-17T13:41:37.939133Z,ALGORITHM_AND_MANUAL_REVIEW,{},AYEV,,Erave,-6.606623,143.89987,Pacific/Port_Moresby
arp_ngo_jp,NGO,NGO,JP,Chubu Centrair International Airport,2023-03-17T13:41:37.93915Z,2023-03-17T13:41:37.93915Z,ALGORITHM,{},RJGG,,Nagoya,34.85861,136.809017,Asia/Tokyo
arp_ipe_ph,IPE,IPE,PH,Ipil Airport,2023-03-17T13:41:37.939166Z,2023-03-17T13:41:37.939166Z,ALGORITHM,{},RPMV,,Ipil,7.785578,122.601622,Asia/Manila
arp_dpo_au,DPO,DPO,AU,Devonport Airport,2023-03-17T13:41:37.939184Z,2023-03-17T13:41:37.939184Z,ALGORITHM,{},YDPO,,Devonport,-41.170827,146.42878,Australia/Hobart
arp_jwa_bw,JWA,JWA,BW,Jwaneng Airport,2023-03-17T13:41:37.939217Z,2023-03-17T13:41:37.939217Z,ALGORITHM,{},FBJW,,Jwaneng,-24.602311,24.69099,Africa/Gaborone
arp_rdn_my,RDN,RDN,MY,Redang Airport,2023-03-17T13:41:37.939233Z,2023-03-17T13:41:37.939233Z,ALGORITHM_AND_MANUAL_REVIEW,"{""Pulau Redang Airport""}",WMPR,,Redang,5.76655,103.00635,Asia/Kuala_Lumpur
arp_aus_us,AUS,AUS,US,Austin-Bergstrom International Airport,2023-03-17T13:41:37.93925Z,2023-03-17T13:41:37.93925Z,ALGORITHM,{},KAUS,,Austin,30.196466,-97.667519,America/Chicago
arp_mpv_us,MPV,MPV,US,Edward F. Knapp State Airport,2023-03-17T13:41:37.939266Z,2023-03-17T13:41:37.939266Z,ALGORITHM,{},KMPV,,Barre/Montpelier,44.203309,-72.562945,America/New_York
arp_sxn_bw,SXN,SXN,BW,Sua Pan Airport,2023-03-17T13:41:37.939283Z,2023-03-17T13:41:37.939283Z,ALGORITHM,{},FBSN,,Sowa,-20.5536,26.115719,Africa/Gaborone
arp_cfs_au,CFS,CFS,AU,Coffs Harbour Airport,2023-03-17T13:41:37.9393Z,2023-03-17T13:41:37.9393Z,ALGORITHM_AND_MANUAL_REVIEW,{},YCFS,,Coffs Harbour,-30.321762,153.115831,Australia/Sydney
arp_bev_il,BEV,BEV,IL,Beersheba Airport,2023-03-17T13:41:37.939317Z,2023-03-17T13:41:37.939317Z,ALGORITHM_AND_MANUAL_REVIEW,"{""Be'er Sheva Airport""}",LLBS,,Beersheba,31.28681,34.723662,Asia/Jerusalem
arp_sfm_us,SFM,SFM,US,Sanford Seacoast Regional Airport,2023-03-17T13:41:37.939334Z,2023-03-17T13:41:37.939334Z,ALGORITHM,{},KSFM,,Sanford,43.398731,-70.709566,America/New_York
arp_lmr_za,LMR,LMR,ZA,Lime Acres Finsch Mine Airport,2023-03-17T13:41:37.93935Z,2023-03-17T13:41:37.93935Z,ALGORITHM_AND_MANUAL_REVIEW,{},FALC,,Lime Acres,-28.380734,23.449699,Africa/Johannesburg
arp_ocf_us,OCF,OCF,US,Ocala International Airport,2023-03-17T13:41:37.939367Z,2023-03-17T13:41:37.939367Z,ALGORITHM,{},KOCF,,Ocala,29.171087,-82.223521,America/New_York
arp_giz_sa,GIZ,GIZ,SA,Jizan Regional Airport,2023-03-17T13:41:37.939383Z,2023-03-17T13:41:37.939383Z,ALGORITHM_AND_MANUAL_REVIEW,"{""King Abdullah bin Abdulaziz Airport""}",OEGN,,Jizan,16.901629,42.584806,Asia/Riyadh
arp_uii_hn,UII,UII,HN,Utila Airport,2023-03-17T13:41:37.9394Z,2023-03-17T13:41:37.9394Z,ALGORITHM_AND_MANUAL_REVIEW,{},MHUT,,Utila,16.112522,-86.881037,America/Tegucigalpa
arp_gfl_us,GFL,GFL,US,Floyd Bennett Memorial Airport,2023-03-17T13:41:37.939416Z,2023-03-17T13:41:37.939416Z,ALGORITHM,{},KGFL,,Glens Falls,43.341278,-73.60828,America/New_York
arp_mqb_us,MQB,MQB,US,Macomb Municipal Airport,2023-03-17T13:41:37.939434Z,2023-03-17T13:41:37.939434Z,ALGORITHM,{},KMQB,,Macomb,40.518822,-90.653857,America/Chicago
arp_pit_us,PIT,PIT,US,Pittsburgh International Airport,2023-03-17T13:41:37.93945Z,2023-03-17T13:41:37.93945Z,ALGORITHM,{},KPIT,,Pittsburgh,40.493636,-80.237106,America/New_York
arp_bxm_id,BXM,BXM,ID,Batom Airport,2023-03-17T13:41:37.939466Z,2023-03-17T13:41:37.939466Z,ALGORITHM_AND_MANUAL_REVIEW,{},,,Batom,-4.16667,140.850006,Asia/Jayapura
arp_mqo_pg,MQO,MQO,PG,Malam Airport,2023-03-17T13:41:37.939485Z,2023-03-17T13:41:37.939485Z,ALGORITHM_AND_MANUAL_REVIEW,{},,,Malam,-8.70957,142.650302,Pacific/Port_Moresby
arp_mtw_us,MTW,MTW,US,Manitowoc County Airport,2023-03-17T13:41:37.939501Z,2023-03-17T13:41:37.939501Z,ALGORITHM,{},KMTW,,Manitowoc,44.124286,-87.682482,America/Chicago
arp_ahm_us,AHM,AHM,US,Ashland Municipal Airport,2023-03-17T13:41:37.939517Z,2023-03-17T13:41:37.939517Z,ALGORITHM_AND_MANUAL_REVIEW,{},,,Ashland,42.189091,-122.658488,America/Los_Angeles
arp_hzv_za,HZV,HZV,ZA,Hazyview Airport,2023-03-17T13:41:37.939534Z,2023-03-17T13:41:37.939534Z,ALGORITHM_AND_MANUAL_REVIEW,{},FAHW,,Hazyview,-25.050304,31.131954,Africa/Johannesburg
arp_wud_au,WUD,WUD,AU,Wudinna Airport,2023-03-17T13:41:37.939551Z,2023-03-17T13:41:37.939551Z,ALGORITHM,{},YWUD,,Wudinna,-33.042738,135.446935,Australia/Adelaide
arp_lls_ar,LLS,LLS,AR,Alferez Armando Rodriguez Airport,2023-03-17T13:41:37.939567Z,2023-03-17T13:41:37.939567Z,ALGORITHM_AND_MANUAL_REVIEW,{},SATK,,Las Lomitas,-24.722042,-60.548791,America/Argentina/Cordoba
arp_cfh_au,CFH,CFH,AU,Clifton Hills Airport,2023-03-17T13:41:37.939585Z,2023-03-17T13:41:37.939585Z,ALGORITHM_AND_MANUAL_REVIEW,{},YCFH,,Clifton Hills,-27.017961,138.893333,Australia/Adelaide
arp_kgt_cn,KGT,KGT,CN,Kangding Airport,2023-03-17T13:41:37.939601Z,2023-03-17T13:41:37.939601Z,ALGORITHM_AND_MANUAL_REVIEW,{},ZUKD,,Kangding,30.129611,101.751808,Asia/Shanghai
arp_lnn_us,LNN,LNN,US,Willoughby Lost Nation Municipal Airport,2023-03-17T13:41:37.939617Z,2023-03-17T13:41:37.939617Z,ALGORITHM,{},KLNN,,Willoughby,41.68364,-81.394104,America/New_York
arp_lpu_id,LPU,LPU,ID,Long Apung Airport,2023-03-17T13:41:37.939635Z,2023-03-17T13:41:37.939635Z,ALGORITHM_AND_MANUAL_REVIEW,{},WAQL,,Long Apung,1.704486,114.970297,Asia/Makassar
arp_uir_au,UIR,UIR,AU,Quirindi Airport,2023-03-17T13:41:37.939667Z,2023-03-17T13:41:37.939667Z,ALGORITHM_AND_MANUAL_REVIEW,{},YQDI,,Quirindi,-31.500302,150.516349,Australia/Sydney
arp_bli_us,BLI,BLI,US,Bellingham International Airport,2023-03-17T13:41:37.939698Z,2023-03-17T13:41:37.939698Z,ALGORITHM,{},KBLI,,Bellingham,48.794208,-122.535535,America/Los_Angeles
arp_szi_kz,SZI,SZI,KZ,Zaysan Airport,2023-03-17T13:41:37.939717Z,2023-03-17T13:41:37.939717Z,ALGORITHM_AND_MANUAL_REVIEW,{},UASZ,,Zaysan,47.486618,84.88628,Asia/Almaty
arp_whd_us,WHD,WHD,US,Hyder Seaplane Base,2023-03-17T13:41:37.939737Z,2023-03-17T13:41:37.939737Z,ALGORITHM_AND_MANUAL_REVIEW,{},,,Hyder,55.903322,-130.008339,America/Sitka
arp_snu_cu,SNU,SNU,CU,Abel Santamaria Airport,2023-03-17T13:41:37.939755Z,2023-03-17T13:41:37.939755Z,ALGORITHM,{},MUSC,,Santa Clara,22.492177,-79.943793,America/Havana
arp_krd_au,KRD,KRD,AU,Kurundi Airport,2023-03-17T13:41:37.939773Z,2023-03-17T13:41:37.939773Z,ALGORITHM_AND_MANUAL_REVIEW,{},,,Kurundi Station,-20.510352,134.670224,Australia/Darwin
arp_gnd_gd,GND,GND,GD,Maurice Bishop International Airport,2023-03-17T13:41:37.939789Z,2023-03-17T13:41:37.939789Z,ALGORITHM_AND_MANUAL_REVIEW,"{""Point Saline International Airport""}",TGPY,,Grenada,12.004919,-61.786139,America/Grenada
arp_oro_hn,ORO,ORO,HN,Yoro Airport,2023-03-17T13:41:37.939806Z,2023-03-17T13:41:37.939806Z,ALGORITHM_AND_MANUAL_REVIEW,{},MHYR,,Yoro,15.127488,-87.13489,America/Tegucigalpa
arp_key_ke,KEY,KEY,KE,Kericho Airport,2023-03-17T13:41:37.939823Z,2023-03-17T13:41:37.939823Z,ALGORITHM_AND_MANUAL_REVIEW,{},HKKR,,Kericho,-0.386293,35.244733,Africa/Nairobi
arp_mkj_cg,MKJ,MKJ,CG,Makoua Airport,2023-03-17T13:41:37.93984Z,2023-03-17T13:41:37.93984Z,ALGORITHM_AND_MANUAL_REVIEW,{},FCOM,,Makoua,-0.021461,15.576308,Africa/Brazzaville
arp_hvg_no,HVG,HVG,NO,Honningsvåg Airport,2023-03-17T13:41:37.939864Z,2023-03-17T13:41:37.939864Z,ALGORITHM_AND_MANUAL_REVIEW,"{""Valan Airport""}",ENHV,,Honningsvåg,71.00962,25.984168,Europe/Oslo
arp_iau_pg,IAU,IAU,PG,Iaura Airport,2023-03-17T13:41:37.939884Z,2023-03-17T13:41:37.939884Z,ALGORITHM_AND_MANUAL_REVIEW,{},,,Iaura,-9.783333,148.1,Pacific/Port_Moresby
arp_vcr_ve,VCR,VCR,VE,Carora Airport,2023-03-17T13:41:37.939903Z,2023-03-17T13:41:37.939903Z,ALGORITHM,{},SVCO,,Carora,10.175742,-70.064714,America/Caracas
arp_tia_al,TIA,TIA,AL,Tirana International Airport,2023-03-17T13:41:37.939938Z,2023-03-17T13:41:37.939938Z,ALGORITHM_AND_MANUAL_REVIEW,"{""Tribhuvan International Airport"",""Tirana International Airport Nënë Tereza""}",LATI,,Tirana,41.414729,19.719376,Europe/Tirane
arp_hyc_gb,HYC,HYC,GB,Wycombe Air Park,2023-03-17T13:41:37.939955Z,2023-03-17T13:41:37.939955Z,ALGORITHM,{},EGTB,,High Wycombe,51.611327,-0.806389,Europe/London
arp_bfh_br,BFH,CWB,BR,Bacacheri Airport,2023-03-17T13:41:37.939972Z,2023-03-17T13:41:37.939972Z,ALGORITHM,{},SBBI,,Curitiba,-25.403816,-49.231986,America/Sao_Paulo
arp_yxn_ca,YXN,YXN,CA,Whale Cove Airport,2023-03-17T13:41:37.939988Z,2023-03-17T13:41:37.939988Z,ALGORITHM,{},CYXN,,Whale Cove,62.24036,-92.598011,America/Rankin_Inlet
arp_lek_gn,LEK,LEK,GN,Tata Airport,2023-03-17T13:41:37.940005Z,2023-03-17T13:41:37.940005Z,ALGORITHM,{},GULB,,Labé,11.3261,-12.2868,Africa/Conakry
arp_wos_kp,WOS,WOS,KP,Wonsan Kalma International Airport,2023-03-17T13:41:37.940022Z,2023-03-17T13:41:37.940022Z,ALGORITHM_AND_MANUAL_REVIEW,{},ZKWS,,Wonsan,39.167107,127.484566,Asia/Pyongyang
arp_poo_br,POO,POO,BR,Poços de Caldas Airport,2023-03-17T13:41:37.940039Z,2023-03-17T13:41:37.940039Z,ALGORITHM_AND_MANUAL_REVIEW,"{""Embaixador Walther Moreira Salles Airport""}",SBPC,,Pocos de Caldas,-21.843,-46.567902,America/Sao_Paulo
arp_luw_id,LUW,LUW,ID,Luwuk Bubung Airport,2023-03-17T13:41:37.940056Z,2023-03-17T13:41:37.940056Z,ALGORITHM_AND_MANUAL_REVIEW,"{""Syukuran Aminuddin Amir Airport""}",WAMW,,Luwuk,-1.039552,122.771837,Asia/Makassar
arp_tkb_pg,TKB,TKB,PG,Tekadu Airport,2023-03-17T13:41:37.940072Z,2023-03-17T13:41:37.940072Z,ALGORITHM_AND_MANUAL_REVIEW,{},,,Tekadu,-7.680757,146.550557,Pacific/Port_Moresby
arp_mvm_us,MVM,MVM,US,Kayenta Airport,2023-03-17T13:41:37.940089Z,2023-03-17T13:41:37.940089Z,ALGORITHM_AND_MANUAL_REVIEW,{},KMVM,,Kayenta,44.702949,-67.478504,America/New_York
arp_inn_at,INN,INN,AT,Innsbruck Airport,2023-03-17T13:41:37.940105Z,2023-03-17T13:41:37.940105Z,ALGORITHM,{},LOWI,,Innsbruck,47.260188,11.345793,Europe/Vienna
arp_evm_us,EVM,EVM,US,Eveleth-Virginia Municipal Airport,2023-03-17T13:41:37.940122Z,2023-03-17T13:41:37.940122Z,ALGORITHM,{},KEVM,,Eveleth,47.425861,-92.501158,America/Chicago
arp_lpo_us,LPO,LPO,US,La Porte Municipal Airport,2023-03-17T13:41:37.940138Z,2023-03-17T13:41:37.940138Z,ALGORITHM,{},KPPO,,La Porte,41.572637,-86.734333,America/Chicago
arp_yek_ca,YEK,YEK,CA,Arviat Airport,2023-03-17T13:41:37.940155Z,2023-03-17T13:41:37.940155Z,ALGORITHM,{},CYEK,,Arviat,61.096204,-94.071233,America/Rankin_Inlet
arp_sbd_us,SBD,SBD,US,San Bernardino International Airport,2023-03-17T13:41:37.940171Z,2023-03-17T13:41:37.940171Z,ALGORITHM_AND_MANUAL_REVIEW,{},KSBD,,San Bernardino,34.095029,-117.235472,America/Los_Angeles
arp_bxk_us,BXK,BXK,US,Buckeye Municipal Airport,2023-03-17T13:41:37.940194Z,2023-03-17T13:41:37.940194Z,ALGORITHM,{},KBXK,,Buckeye,33.420974,-112.685333,America/Phoenix
arp_tnz_mn,TNZ,TNZ,MN,Tosontsengel Airport,2023-03-17T13:41:37.940214Z,2023-03-17T13:41:37.940214Z,ALGORITHM_AND_MANUAL_REVIEW,{},ZMTL,,Tosontsengel,48.739115,98.291704,Asia/Hovd
arp_jhg_cn,JHG,JHG,CN,Xishuangbanna Gasa Airport,2023-03-17T13:41:37.940232Z,2023-03-17T13:41:37.940232Z,ALGORITHM,{},ZPJH,,Jinghong,21.972465,100.762353,Asia/Shanghai
arp_yvo_ca,YVO,YVO,CA,Val-d'Or Airport,2023-03-17T13:41:37.940251Z,2023-03-17T13:41:37.940251Z,ALGORITHM,{},CYVO,,Val-d'Or,48.053393,-77.782987,America/Toronto
arp_dnr_fr,DNR,DNR,FR,Dinard–Pleurtuit–Saint-Malo Airport,2023-03-17T13:41:37.940269Z,2023-03-17T13:41:37.940269Z,ALGORITHM_AND_MANUAL_REVIEW,{},LFRD,,Dinard,48.588186,-2.079179,Europe/Paris
arp_ppc_us,PPC,PPC,US,Prospect Creek Airport,2023-03-17T13:41:37.940286Z,2023-03-17T13:41:37.940286Z,ALGORITHM,{},PAPR,,Prospect Creek,66.813707,-150.643983,America/Anchorage
arp_mnl_ph,MNL,MNL,PH,Ninoy Aquino International Airport,2023-03-17T13:41:37.940303Z,2023-03-17T13:41:37.940303Z,ALGORITHM,{},RPLL,,Manila,14.511533,121.019009,Asia/Manila
arp_xmy_au,XMY,XMY,AU,Yam Island Airport,2023-03-17T13:41:37.94032Z,2023-03-17T13:41:37.94032Z,ALGORITHM,{},YYMI,,Yam Island,-9.90052,142.776012,Australia/Brisbane
arp_dki_au,DKI,DKI,AU,Dunk Island Airport,2023-03-17T13:41:37.940337Z,2023-03-17T13:41:37.940337Z,ALGORITHM,{},YDKI,,Dunk Island,-17.940193,146.140126,Australia/Brisbane
arp_mko_us,MKO,MKO,US,Muskogee-Davis Regional Airport,2023-03-17T13:41:37.940353Z,2023-03-17T13:41:37.940353Z,ALGORITHM_AND_MANUAL_REVIEW,{},KMKO,,Muskogee,35.658259,-95.35978,America/Chicago
arp_ykg_ca,YKG,YKG,CA,Kangirsuk Airport,2023-03-17T13:41:37.940371Z,2023-03-17T13:41:37.940371Z,ALGORITHM,{},CYAS,,Kangirsuk,60.026312,-70.000547,America/Toronto
arp_fkq_id,FKQ,FKQ,ID,Fakfak Torea Airport,2023-03-17T13:41:37.940387Z,2023-03-17T13:41:37.940387Z,ALGORITHM_AND_MANUAL_REVIEW,"{""Fak Fak Airport""}",WASF,,Fak Fak,-2.919269,132.265279,Asia/Jayapura
arp_pct_us,PCT,PCT,US,Princeton Airport,2023-03-17T13:41:37.940405Z,2023-03-17T13:41:37.940405Z,ALGORITHM_AND_MANUAL_REVIEW,{},,,Princeton/Rocky Hill,40.398961,-74.658646,America/New_York
arp_znd_ne,ZND,ZND,NE,Zinder Airport,2023-03-17T13:41:37.940421Z,2023-03-17T13:41:37.940421Z,ALGORITHM,{},DRZR,,Zinder,13.779078,8.983581,Africa/Niamey
arp_mpq_jo,MPQ,MPQ,JO,Maan Airport,2023-03-17T13:41:37.940439Z,2023-03-17T13:41:37.940439Z,ALGORITHM_AND_MANUAL_REVIEW,"{""Ma'an Airport""}",,,Maan,30.166496,35.800007,Asia/Amman
arp_emy_eg,EMY,EMY,EG,El Minya Airport,2023-03-17T13:41:37.940455Z,2023-03-17T13:41:37.940455Z,ALGORITHM_AND_MANUAL_REVIEW,{},HEMN,,El-Minya,28.094209,30.734758,Africa/Cairo
arp_cif_cn,CIF,CIF,CN,Chifeng Yulong Airport,2023-03-17T13:41:37.940472Z,2023-03-17T13:41:37.940472Z,ALGORITHM_AND_MANUAL_REVIEW,{},ZBCF,,Chifeng,42.156063,118.838928,Asia/Shanghai
arp_cqm_es,CQM,CQM,ES,Ciudad Real Central Airport,2023-03-17T13:41:37.940488Z,2023-03-17T13:41:37.940488Z,ALGORITHM,{},LERL,,Ciudad Real,38.855463,-3.9681,Europe/Madrid
arp_orc_co,ORC,ORC,CO,Orocue Airport,2023-03-17T13:41:37.940506Z,2023-03-17T13:41:37.940506Z,ALGORITHM,{},SKOE,,Orocue,42.989622,-96.062584,America/Chicago
arp_huy_gb,HUY,HUY,GB,Humberside Airport,2023-03-17T13:41:37.940523Z,2023-03-17T13:41:37.940523Z,ALGORITHM_AND_MANUAL_REVIEW,{},EGNJ,,Humberside,53.577422,-0.35001,Europe/London
arp_bfk_us,BFK,DEN,US,Buckley Air Force Base,2023-03-17T13:41:37.940539Z,2023-03-17T13:41:37.940539Z,ALGORITHM_AND_MANUAL_REVIEW,{},KBKF,,Aurora,39.701698,-104.751999,America/Denver
arp_bnz_pg,BNZ,BNZ,PG,Banz Airport,2023-03-17T13:41:37.940561Z,2023-03-17T13:41:37.940561Z,ALGORITHM_AND_MANUAL_REVIEW,{},,,Banz,-5.783522,144.617097,Pacific/Port_Moresby
arp_bjk_id,BJK,BJK,ID,Benjina Airport,2023-03-17T13:41:37.940578Z,2023-03-17T13:41:37.940578Z,ALGORITHM_AND_MANUAL_REVIEW,{},WAPK,,Nangasuri Aru Island,-6.064024,134.275769,Asia/Jayapura
arp_kot_us,KOT,KOT,US,Kotlik Airport,2023-03-17T13:41:38.192529Z,2023-03-17T13:41:38.192529Z,ALGORITHM,{},PFKO,,Kotlik,63.030855,-163.532222,America/Nome
arp_lbt_us,LBT,LBT,US,Lumberton Municipal Airport,2023-03-17T13:41:37.940597Z,2023-03-17T13:41:37.940597Z,ALGORITHM_AND_MANUAL_REVIEW,{},KLBT,,Lumberton,34.610439,-79.059422,America/New_York
arp_igb_ar,IGB,IGB,AR,Ingeniero Jacobacci Airport,2023-03-17T13:41:37.940615Z,2023-03-17T13:41:37.940615Z,ALGORITHM_AND_MANUAL_REVIEW,"{""Capitán FAA H. R. Bordón Airport""}",SAVJ,,Ingeniero Jacobacci,-41.321006,-69.575504,America/Argentina/Salta
arp_erl_cn,ERL,ERL,CN,Erenhot Saiwusu International Airport,2023-03-17T13:41:37.940633Z,2023-03-17T13:41:37.940633Z,ALGORITHM_AND_MANUAL_REVIEW,{},ZBER,,Erenhot,43.429088,112.105161,Asia/Shanghai
arp_gms_br,GMS,GMS,BR,Guimarães Airport,2023-03-17T13:41:37.949128Z,2023-03-17T13:41:37.949128Z,ALGORITHM_AND_MANUAL_REVIEW,{},,,Guimaraes,-2.13333,-44.6,America/Fortaleza
